-0.04138391,0.40912449
0.02262257,0.20475629
0.03441995,0.20854822
0.16954762,0.25198109
0.26380872,0.30114952
0.29813238,0.31905341
0.2868456,0.36375625
0.26680034,0.44314824
0.2071149,0.58011489
0.09225989,0.54569401
0.07715914,0.54116847
0.05406325,0.51616604
-0.0422529,0.41189912
-0.04138391,0.40912449
