0.26680034,0.44314824
0.23825774,0.5597415
0.26009276,0.63682621
0.27049083,0.63913649
0.45672001,0.68051351
0.58303168,0.64944611
0.61837465,0.64075321
0.60249649,0.57840574
0.54485523,0.3499975
0.54166579,0.33738386
0.45387024,0.33892909
0.35638055,0.34267813
0.2868456,0.36375625
0.26680034,0.44314824
