0;0;0;0;1.50612322614e-05;1.50604491864e-05
0;0;1;0;1.12383031592e-05;1.12383013402e-05
0;0;2;0;4.53672782896e-06;4.53670645584e-06
0;0;3;0;4.52498670711e-06;4.52497351944e-06
0;0;4;0;1.39032397328e-06;1.38999382671e-06
0;0;5;0;5.04500258103e-06;5.04500258103e-06
0;0;6;0;8.16697138362e-06;8.16696774564e-06
0;0;7;0;4.08010737374e-06;4.0800973693e-06
0;0;8;0;1.6804523284e-06;1.68045141891e-06
0;0;9;0;2.76908895103e-06;2.76902324003e-06
0;0;10;0;1.99954183699e-06;1.99935766432e-06
0;0;11;0;1.85616261206e-06;1.85611372672e-06
0;0;12;0;3.92779884351e-06;3.92775609726e-06
0;0;13;0;2.5801900847e-06;2.58008572018e-06
0;0;14;0;9.98654385853e-08;6.33465191413e-08
0;0;15;0;1.04063519757e-06;1.04062337414e-06
0;0;16;0;1.86285228665e-06;1.86283068615e-06
0;0;17;0;1.20777656321e-07;9.25397287688e-08
0;1;0;0;1.50143905557e-05;1.50143696374e-05
0;1;1;0;1.36493899845e-05;1.36483922688e-05
0;1;2;0;9.6338799267e-06;9.63334969128e-06
0;1;3;0;9.89942145679e-06;9.89937234408e-06
0;1;4;0;1.36910002766e-05;1.36909784487e-05
0;1;5;0;1.1097396964e-05;1.10973842311e-05
0;1;6;0;1.39143212436e-05;1.39143021443e-05
0;1;7;0;9.3526650744e-06;9.35260686674e-06
0;1;8;0;1.19133883345e-05;1.19130854728e-05
0;1;9;0;9.86096165434e-06;9.86095983535e-06
0;1;10;0;6.81400615576e-06;6.8134936555e-06
0;1;11;0;6.15260069026e-06;6.15256476522e-06
0;1;12;0;9.13046642381e-06;9.12935138331e-06
0;1;13;0;2.71622661785e-06;2.71621684078e-06
0;1;14;0;1.12808793347e-05;1.12808093036e-05
0;1;15;0;7.07064009475e-06;7.07063054506e-06
0;1;16;0;6.64795834382e-06;6.64789240545e-06
0;1;17;0;4.85434293296e-06;4.85433201902e-06
0;2;0;0;3.84945633414e-05;3.84945014957e-05
0;2;1;0;3.95969691454e-05;3.95968454541e-05
0;2;2;0;1.78859045263e-05;1.78520313057e-05
0;2;3;0;1.7785539967e-05;1.77602541953e-05
0;2;4;0;3.57898825314e-05;3.57898570655e-05
0;2;5;0;2.4833048883e-05;2.48329524766e-05
0;2;6;0;2.59665685007e-05;2.5966359317e-05
0;2;7;0;1.74833403435e-05;1.74832239281e-05
0;2;8;0;3.43536885339e-05;3.43532374245e-05
0;2;9;0;1.79365815711e-05;1.7936437871e-05
0;2;10;0;1.31534270622e-05;1.3152428437e-05
0;2;11;0;1.09770162453e-05;1.09769425762e-05
0;2;12;0;1.40611691677e-05;1.40598021972e-05
0;2;13;0;1.07384903458e-05;1.07383393697e-05
0;2;14;0;1.4088836906e-05;1.40852780532e-05
0;2;15;0;1.68684600794e-05;1.68673886947e-05
0;2;16;0;1.54663393914e-05;1.54657427629e-05
0;2;17;0;1.02001213236e-05;1.02000985862e-05
0;3;0;0;6.33661911706e-05;3.4295651858e-05
0;3;1;0;0.000161020536325;7.47802914702e-05
0;3;2;0;0.000181090581464;5.79106235818e-05
0;3;3;0;0.000237915708567;6.45971749691e-06
0;3;4;0;4.14589667344e-05;4.14565220126e-05
0;3;5;0;3.84384402423e-05;1.91976978385e-05
0;3;6;0;3.72071481252e-05;2.53294656432e-05
0;3;7;0;4.32047709182e-05;4.31992375525e-05
0;3;8;0;3.94605958718e-05;3.94568996853e-05
0;3;9;0;4.14918649767e-05;4.14918467868e-05
0;3;10;0;2.32504535234e-05;2.24727464229e-05
0;3;11;0;1.98315701709e-05;1.98259313038e-05
0;3;12;0;2.82994606096e-05;2.82933888229e-05
0;3;13;0;1.80741481017e-05;1.7859019863e-05
0;3;14;0;3.87136533391e-05;3.8713329559e-05
0;3;15;0;2.7334317565e-05;2.73321802524e-05
0;3;16;0;2.34698782151e-05;2.34695435211e-05
0;3;17;0;1.73274129338e-05;1.72657964868e-05
0;4;0;0;0.000571959535591;0.000385000515962
0;4;1;0;0.00222350680269;0.00164924713317
0;4;2;0;0.00196596584283;0.000816471583676
0;4;3;0;0.00123824365437;0.000340634811437
0;4;4;0;0.000464739452582;0.000244324153755
0;4;5;0;0.00117992819287;0.000802548369393
0;4;6;0;0.00136087276042;0.000479945505504
0;4;7;0;0.00135214789771;0.000785936776083
0;4;8;0;0.000397627154598;0.000183832104085
0;4;9;0;0.000548400916159;7.70315164118e-05
0;4;10;0;0.000926556764171;7.96052627265e-05
0;4;11;0;0.000776241882704;0.000186802746612
0;4;12;0;0.000907821755391;0.000354508723831
0;4;13;0;0.000526790972799;0.000101819263364
0;4;14;0;0.000205971635296;6.33061354165e-05
0;4;15;0;0.000488195044454;6.88049112796e-05
0;4;16;0;0.00046516416478;0.000124360798509
0;4;17;0;0.000356519041816;0.00011581183935
0;5;0;0;2.38025058934e-05;2.36808937188e-05
0;5;1;0;0.000280522974208;4.23177989433e-05
0;5;2;0;0.000137002614792;0.000101843324956
0;5;3;0;0.000124476820929;0.000107555955765
0;5;4;0;5.62473178434e-06;4.16743387177e-06
0;5;5;0;2.86381946353e-05;2.86381891783e-05
0;5;6;0;4.65443918074e-05;4.65443918074e-05
0;5;7;0;3.27296365867e-05;3.27293564624e-05
0;5;8;0;4.2928172661e-06;2.51479832514e-06
0;5;9;0;1.35052587211e-05;1.30786302179e-05
0;5;10;0;3.46893029928e-05;3.46883207385e-05
0;5;11;0;2.93084303848e-05;2.92822023766e-05
0;5;12;0;4.31933331129e-05;4.31933331129e-05
0;5;13;0;2.81838783849e-05;2.81838711089e-05
0;5;14;0;1.5843381334e-05;1.0943345842e-05
0;5;15;0;1.07932810351e-05;9.01138082554e-06
0;5;16;0;3.68303226423e-05;3.23465174006e-05
0;5;17;0;0.00056295475224;0.000560941523872
0;6;0;0;2.26997708523e-05;1.40877036756e-05
0;6;1;0;2.41113066295e-05;2.41111847572e-05
0;6;2;0;1.46030206452e-05;1.36883163577e-05
0;6;3;0;1.95716129383e-05;1.49135921674e-05
0;6;4;0;3.48828179995e-05;1.45837939272e-05
0;6;5;0;4.10860520788e-05;3.12473748636e-05
0;6;6;0;5.11656107847e-05;3.93212430936e-05
0;6;7;0;4.60144437966e-05;1.93415362446e-05
0;6;8;0;3.88378175558e-05;1.50583973664e-05
0;6;9;0;0.000104316226498;9.57531592576e-05
0;6;10;0;6.51155933156e-05;3.12026459142e-05
0;6;11;0;8.14018203528e-05;3.83383885492e-05
0;6;12;0;0.000145978643559;0.000135612863232
0;6;13;0;8.71543961694e-05;4.04598686146e-05
0;6;14;0;3.78280456061e-05;1.76009507413e-05
0;6;15;0;0.00132248084992;5.43782152818e-05
0;6;16;0;0.000170906758285;0.000123590099975
0;6;17;0;9.56599469646e-05;5.63638532185e-05
0;7;0;0;2.66719894171e-07;2.66116245484e-07
0;7;1;0;1.58971900532e-07;1.58596733968e-07
0;7;2;0;6.68904505119e-08;6.67383162067e-08
0;7;3;0;1.26865685957e-07;1.26742719431e-07
0;7;4;0;2.7646910894e-07;2.76300056612e-07
0;7;5;0;3.86219198845e-08;3.86219198845e-08
0;7;6;0;2.70432309435e-07;2.70154856707e-07
0;7;7;0;5.51017933503e-08;5.51000916005e-08
0;7;8;0;4.63402670903e-07;4.63343127421e-07
0;7;9;0;1.66347831509e-07;1.66347831509e-07
0;7;10;0;1.78187391953e-07;1.77797502943e-07
0;7;11;0;1.68152340052e-07;1.67927083794e-07
0;7;12;0;1.75383661372e-07;1.75383647161e-07
0;7;13;0;7.89376258581e-07;7.88471538726e-07
0;7;14;0;3.63675326298e-06;2.77420758721e-06
0;7;15;0;6.50762842724e-07;6.50423373827e-07
0;7;16;0;7.45035890759e-07;7.44305225453e-07
0;7;17;0;3.04359878101e-06;3.0435046483e-06
0;8;0;0;7.66528742702e-08;7.66516379258e-08
0;8;1;0;9.92162867419e-08;9.92162867419e-08
0;8;2;0;2.94216107477e-07;2.94168472692e-07
0;8;3;0;5.18565315133e-08;5.18564391427e-08
0;8;4;0;1.31455948349e-07;1.31426716621e-07
0;8;5;0;1.29762538492e-08;1.29269963622e-08
0;8;6;0;2.52208973706e-08;2.51778775606e-08
0;8;7;0;1.3218969741e-07;1.32113143536e-07
0;8;8;0;4.56439686047e-08;4.56408955074e-08
0;8;9;0;1.34447546429e-07;1.3441413671e-07
0;8;10;0;7.02083085002e-08;7.02081806025e-08
0;8;11;0;5.22949505921e-08;5.22840970518e-08
0;8;12;0;5.40269269322e-08;5.40251789971e-08
0;8;13;0;1.27297653307e-07;1.27224581092e-07
0;8;14;0;4.8578552736e-08;4.8578552736e-08
0;8;15;0;1.46758907249e-07;1.46608471141e-07
0;8;16;0;4.39907267946e-07;4.39734094471e-07
0;8;17;0;3.18159756318e-08;3.1814980872e-08
0;9;0;0;7.83741285204e-08;7.83677549521e-08
0;9;1;0;8.82869528596e-07;8.82761469256e-07
0;9;2;0;8.02986548365e-08;8.0051428597e-08
0;9;3;0;5.47710818921e-08;5.47367342563e-08
0;9;4;0;7.14564052373e-08;7.14564052373e-08
0;9;5;0;2.95583589605e-07;2.95582424314e-07
0;9;6;0;1.07189215726e-07;1.07189215726e-07
0;9;7;0;2.9130569601e-07;2.91292337806e-07
0;9;8;0;1.47486204582e-07;1.47480633927e-07
0;9;9;0;2.92061685059e-07;2.92056739681e-07
